EMBL_transcript_id,cDNA_length,cds_length,exons_nr,5_MAR_presence,3_MAR_presence,5_polyA_18_presence,5_CCGNN_2_5_presence,perc_go_hk_match,perc_go_ts_match,is_hk
ENST00000363194,,,NaN,yes,no,yes,no,NaN,NaN,NaN
ENST00000363195,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363196,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363197,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363198,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363199,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363200,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363201,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363202,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363203,,,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000363204,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363205,,,NaN,yes,no,yes,yes,NaN,NaN,NaN
ENST00000363206,,,NaN,no,yes,yes,no,NaN,NaN,NaN
ENST00000363207,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363208,,,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000363209,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363210,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363211,,,NaN,yes,yes,yes,no,NaN,NaN,NaN
ENST00000363212,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363213,,,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000363214,,,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000363215,,,NaN,no,yes,yes,no,NaN,NaN,NaN
ENST00000363216,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363217,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363218,,,NaN,yes,yes,no,no,NaN,NaN,NaN
ENST00000363219,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363220,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363221,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363222,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363223,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363224,,,NaN,yes,yes,yes,no,NaN,NaN,NaN
ENST00000363225,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363226,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363227,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363228,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363229,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363230,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363231,,,NaN,yes,yes,no,no,NaN,NaN,NaN
ENST00000363232,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363233,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363234,,,NaN,yes,yes,yes,no,NaN,NaN,NaN
ENST00000363235,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363236,,,NaN,no,yes,yes,no,NaN,NaN,NaN
ENST00000363237,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363238,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363239,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363240,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363241,,,NaN,no,yes,yes,no,NaN,NaN,NaN
ENST00000363242,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363243,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363244,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363245,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363246,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363247,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363248,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363249,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363250,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363251,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363252,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363253,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363254,,,NaN,no,yes,yes,no,NaN,NaN,NaN
ENST00000363255,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363256,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363257,,,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000363258,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363259,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363260,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363261,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363262,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363263,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363264,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363265,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363266,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363267,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363268,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363269,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363270,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363271,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363272,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363273,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363274,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363275,,,NaN,yes,yes,yes,no,NaN,NaN,NaN
ENST00000363276,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363277,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363278,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363279,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363280,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363281,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363282,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363283,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363284,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363285,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363286,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363287,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363288,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363289,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363290,,,NaN,yes,no,no,yes,NaN,NaN,NaN
ENST00000363291,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363292,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363293,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363294,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363295,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363296,,,NaN,no,yes,yes,no,NaN,NaN,NaN
ENST00000363297,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363298,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363299,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363300,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363301,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363302,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363303,,,NaN,no,yes,no,yes,NaN,NaN,NaN
ENST00000363304,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363305,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363306,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363307,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363308,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363309,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363310,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363311,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363312,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363313,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363314,,,NaN,yes,no,yes,no,NaN,NaN,NaN
ENST00000363315,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363316,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363317,,,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000363318,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363319,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363320,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363321,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363322,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363323,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363324,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363325,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363326,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363327,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363328,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363329,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363330,,,NaN,yes,yes,no,no,NaN,NaN,NaN
ENST00000363331,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363332,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363333,,,NaN,yes,yes,no,no,NaN,NaN,NaN
ENST00000363334,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363335,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363336,,,NaN,yes,yes,no,no,NaN,NaN,NaN
ENST00000363337,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363338,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363339,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363340,,,NaN,no,yes,no,yes,NaN,NaN,NaN
ENST00000363341,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363342,,,NaN,yes,yes,no,no,NaN,NaN,NaN
ENST00000363343,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363344,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363345,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363346,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363347,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363348,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363349,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363350,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363351,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363352,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363353,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363354,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363355,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363356,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363357,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363358,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363359,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363360,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363361,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363362,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363363,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363364,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363365,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363366,,,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000363367,,,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000363368,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363369,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363370,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363371,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363372,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363373,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363374,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363375,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363376,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363377,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363378,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363379,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363380,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363381,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363382,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363383,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363384,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363385,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363386,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363387,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363388,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363389,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363390,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363391,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363392,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363393,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363394,,,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000363395,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363396,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363397,,,NaN,no,yes,yes,no,NaN,NaN,NaN
ENST00000363398,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363399,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363400,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363401,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363402,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363403,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363404,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363405,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363406,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363407,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363408,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363409,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363410,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363411,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363412,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363413,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363414,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363415,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363416,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363417,,,NaN,yes,no,yes,no,NaN,NaN,NaN
ENST00000363418,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363419,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363420,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363421,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363422,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363423,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363424,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363425,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363426,,,NaN,no,yes,yes,no,NaN,NaN,NaN
ENST00000363427,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363428,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363429,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363430,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363431,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363432,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363433,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363434,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363435,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363436,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363437,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363438,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363439,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363440,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363441,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363442,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363443,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363444,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363445,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363446,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363447,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363448,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363449,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363450,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363451,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363452,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363453,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363454,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363455,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363456,,,NaN,yes,yes,no,no,NaN,NaN,NaN
ENST00000363457,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363458,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363459,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363460,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363461,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363462,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363463,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363464,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363465,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363466,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363467,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363468,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363469,,,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000363470,,,NaN,no,yes,yes,no,NaN,NaN,NaN
ENST00000363471,,,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000363472,,,NaN,no,yes,yes,no,NaN,NaN,NaN
ENST00000363473,,,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000363474,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363475,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363476,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363477,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363478,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363479,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363480,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363481,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363482,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363483,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363484,,,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000363485,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363486,,,NaN,no,yes,yes,no,NaN,NaN,NaN
ENST00000363487,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363488,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363489,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363490,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363491,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363492,,,NaN,yes,no,yes,no,NaN,NaN,NaN
ENST00000363493,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363494,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363495,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363496,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363497,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363498,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363499,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363500,,,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000363501,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363502,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363503,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363504,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363505,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363506,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363507,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363508,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363509,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363510,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363511,,,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000363512,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363513,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363514,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363515,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363516,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363517,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363518,,,NaN,yes,no,yes,no,NaN,NaN,NaN
ENST00000363519,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363520,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363521,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363522,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363523,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363524,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363525,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363526,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363527,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363528,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363529,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363530,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363531,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363532,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363533,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363534,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363535,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363536,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363537,,,NaN,yes,no,yes,no,NaN,NaN,NaN
ENST00000363538,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363539,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363540,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363541,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363542,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363543,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363544,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363545,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363546,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363547,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363548,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363549,,,NaN,yes,yes,no,no,NaN,NaN,NaN
ENST00000363550,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363551,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363552,,,NaN,yes,yes,no,no,NaN,NaN,NaN
ENST00000363553,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363554,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363555,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363556,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363557,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363558,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363559,,,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000363560,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363561,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363562,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363563,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363564,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363565,,,NaN,no,yes,yes,no,NaN,NaN,NaN
ENST00000363566,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363567,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363568,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363569,,,NaN,yes,no,yes,no,NaN,NaN,NaN
ENST00000363570,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363571,,,NaN,no,yes,yes,no,NaN,NaN,NaN
ENST00000363572,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363573,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363574,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363575,,,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000363576,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363577,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363578,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363579,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363580,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363581,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363582,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363583,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363584,,,NaN,no,yes,yes,no,NaN,NaN,NaN
ENST00000363585,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363586,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363587,,,NaN,yes,yes,no,no,NaN,NaN,NaN
ENST00000363588,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000363589,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363590,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000363591,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000363592,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363593,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000363594,,,NaN,no,no,no,no,NaN,NaN,NaN
